scenario_name,settlement_id,visit_classification,team_count,first_observed_at,last_observed_at,dwell_duration_minutes,eligible_gps_point_count,nearest_attribution_distance_m,confidence_class,ambiguous_attribution_count
baseline_30m,S02315,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02316,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02317,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02318,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02319,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02320,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02321,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02322,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02323,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02324,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02325,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02326,ambiguous,1,2026-03-12 07:47:00,2026-03-12 07:47:00,0.0,1,11.9600361429742,ambiguous,0
baseline_30m,S02327,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02328,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02329,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02330,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02331,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02332,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02333,ambiguous,1,2026-03-11 09:51:00,2026-03-11 09:51:00,0.0,1,10.9601907751165,ambiguous,0
baseline_30m,S02334,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02335,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02336,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02337,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02338,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02339,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02340,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02341,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02342,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02343,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02344,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02345,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02346,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02347,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02348,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02349,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02350,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02351,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02352,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02353,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02354,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02355,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02356,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02357,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02358,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02359,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02360,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02361,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02362,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02363,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02364,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02365,ambiguous,1,2026-03-13 07:37:00,2026-03-13 07:51:00,0.0,5,12.4283058281586,ambiguous,0
baseline_30m,S02366,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02367,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02368,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02369,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02370,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02371,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02372,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02373,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02374,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02375,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02376,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02377,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02378,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02379,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02380,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02381,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02382,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02383,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02384,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02385,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02386,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02387,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02388,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02389,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02390,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02391,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02392,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02393,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02394,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02395,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02396,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02397,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02398,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02399,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02400,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02401,visited,1,2026-03-12 07:36:00,2026-03-12 07:53:00,17.0,4,11.0498692605073,high,0
baseline_30m,S02402,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02403,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02404,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02405,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02406,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02407,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02408,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02409,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02410,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02411,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02412,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02413,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02414,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02415,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02416,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02417,visited,1,2026-03-10 07:45:00,2026-03-10 08:05:00,20.0,5,10.1106204078614,high,0
baseline_30m,S02418,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02419,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02420,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02421,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02422,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02423,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02424,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02425,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02426,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02427,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02428,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02429,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02430,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02431,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02432,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02433,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02434,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02435,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02436,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02437,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02438,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02439,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02440,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02441,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02442,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02443,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02444,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02445,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02446,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02447,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02448,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02449,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02450,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02451,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02452,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02453,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02454,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02455,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02456,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02457,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02458,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02459,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02460,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02461,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02462,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02463,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02464,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02465,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02466,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02467,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02468,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02469,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02470,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02471,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02472,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02473,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02474,visited,1,2026-03-12 07:28:00,2026-03-12 07:57:00,29.0,7,9.17805236609138,high,0
baseline_30m,S02475,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02476,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02477,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02478,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02479,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02480,ambiguous,1,2026-03-10 07:34:00,2026-03-10 07:46:00,0.0,3,17.3861755979895,ambiguous,0
baseline_30m,S02481,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02482,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02483,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02484,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02485,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02486,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02487,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02488,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02489,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02490,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02491,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02492,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02493,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02494,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02495,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02496,visited,1,2026-03-11 07:51:00,2026-03-11 08:13:00,22.0,5,6.57826730576245,high,0
baseline_30m,S02497,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02498,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02499,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02500,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02501,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02502,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02503,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02504,visited,1,2026-03-11 10:21:00,2026-03-11 10:52:00,31.0,12,2.1079635630193,high,0
baseline_30m,S02505,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02506,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02507,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02508,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02509,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02510,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02511,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02512,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02513,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02514,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02515,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02516,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02517,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02518,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02519,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02520,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02521,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02522,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02523,unvisited,0,,,0.0,0,,review,0
baseline_30m,S02524,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,D00083,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,D00184,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,D00230,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,D00246,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,D00320,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,D00347,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,D00363,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,D00378,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,D00511,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,D00555,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,D00578,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,D00752,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,D00943,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,D01074,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,D01076,ambiguous,1,2026-03-09 13:31:00,2026-03-09 13:31:00,0.0,1,14.9720938064481,ambiguous,0
sensitivity_60m,D01108,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,D01175,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,D01209,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,D01332,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,D01432,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,D01536,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,D01632,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,D01686,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,D01757,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,D01765,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,D01777,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,D01839,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,D01905,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,D01917,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,D01994,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,D02009,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,D02192,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,D02236,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,D02268,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,D02456,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,D02466,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,D02468,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,D02521,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00001,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00002,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00003,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00004,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00005,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00006,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00007,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00008,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00009,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00010,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00011,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00012,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00013,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00014,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00015,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00016,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00017,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00018,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00019,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00020,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00021,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00022,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00023,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00024,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00025,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00026,visited,1,2026-03-10 07:42:00,2026-03-10 08:08:00,26.0,12,15.0568376654614,high,0
sensitivity_60m,S00027,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00028,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00029,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00030,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00031,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00032,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00033,visited,1,2026-03-09 07:13:00,2026-03-09 07:37:00,24.0,15,11.1103505422638,high,0
sensitivity_60m,S00034,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00035,ambiguous,1,2026-03-13 15:55:00,2026-03-13 15:55:00,0.0,1,21.6464844459156,ambiguous,0
sensitivity_60m,S00036,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00037,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00038,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00039,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00040,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00041,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00042,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00043,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00044,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00045,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00046,visited,1,2026-03-11 07:32:00,2026-03-11 08:06:00,34.0,20,4.47361774088971,high,0
sensitivity_60m,S00047,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00048,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00049,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00050,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00051,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00052,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00053,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00054,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00055,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00056,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00057,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00058,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00059,visited,1,2026-03-13 07:34:00,2026-03-13 07:49:00,15.0,10,9.27817734758478,high,0
sensitivity_60m,S00060,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00061,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00062,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00063,visited,1,2026-03-13 14:35:00,2026-03-13 14:52:00,17.0,11,9.42762426119221,high,0
sensitivity_60m,S00064,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00065,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00066,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00067,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00068,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00069,visited,1,2026-03-13 10:04:00,2026-03-13 10:37:00,33.0,21,3.04440682554494,high,0
sensitivity_60m,S00070,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00071,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00072,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00073,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00074,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00075,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00076,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00077,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00078,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00079,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00080,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00081,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00082,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00083,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00084,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00085,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00086,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00087,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00088,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00089,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00090,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00091,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00092,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00093,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00094,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00095,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00096,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00097,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00098,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00099,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00100,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00101,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00102,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00103,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00104,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00105,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00106,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00107,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00108,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00109,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00110,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00111,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00112,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00113,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00114,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00115,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00116,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00117,visited,1,2026-03-11 11:40:00,2026-03-11 12:09:00,29.0,17,9.34291116423699,high,0
sensitivity_60m,S00118,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00119,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00120,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00121,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00122,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00123,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00124,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00125,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00126,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00127,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00128,ambiguous,1,2026-03-11 16:17:00,2026-03-11 16:17:00,0.0,1,20.6060775128751,ambiguous,0
sensitivity_60m,S00129,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00130,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00131,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00132,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00133,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00134,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00135,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00136,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00137,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00138,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00139,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00140,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00141,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00142,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00143,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00144,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00145,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00146,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00147,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00148,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00149,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00150,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00151,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00152,ambiguous,1,2026-03-11 07:46:00,2026-03-11 07:46:00,0.0,1,10.3090358697925,ambiguous,0
sensitivity_60m,S00153,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00154,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00155,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00156,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00157,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00158,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00159,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00160,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00161,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00162,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00163,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00164,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00165,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00166,unvisited,0,,,0.0,0,,review,0
sensitivity_60m,S00167,unvisited,0,,,0.0,0,,review,0
